IP地址,端口,TLS,数据中心,地区,城市,网络延迟(毫秒),下载速度(MB/s)
8.219.231.51,443,true,SIN,Asia Pacific,Singapore,67,7.59
8.219.255.60,443,true,SIN,Asia Pacific,Singapore,64,7.48
8.222.182.83,443,true,SIN,Asia Pacific,Singapore,70,7.40
8.222.182.20,443,true,SIN,Asia Pacific,Singapore,72,7.29
8.219.182.163,443,true,SIN,Asia Pacific,Singapore,73,7.11
8.219.231.91,443,true,SIN,Asia Pacific,Singapore,67,7.07
8.219.182.146,443,true,SIN,Asia Pacific,Singapore,63,7.06
8.222.132.152,443,true,SIN,Asia Pacific,Singapore,64,6.92
8.219.232.52,443,true,SIN,Asia Pacific,Singapore,65,6.89
8.219.203.32,443,true,SIN,Asia Pacific,Singapore,66,6.89
8.219.193.164,443,true,SIN,Asia Pacific,Singapore,65,6.86
8.219.184.215,443,true,SIN,Asia Pacific,Singapore,75,6.77
8.219.195.62,443,true,SIN,Asia Pacific,Singapore,69,6.71
8.219.181.233,443,true,SIN,Asia Pacific,Singapore,62,6.69
8.219.237.254,443,true,SIN,Asia Pacific,Singapore,66,6.64
8.222.133.231,443,true,SIN,Asia Pacific,Singapore,67,6.63
8.219.255.140,443,true,SIN,Asia Pacific,Singapore,70,6.53
193.123.234.217,443,true,ICN,Asia Pacific,Seoul,67,6.50
8.219.237.17,443,true,SIN,Asia Pacific,Singapore,67,6.48
8.219.158.207,443,true,SIN,Asia Pacific,Singapore,67,6.46
8.219.219.217,443,true,SIN,Asia Pacific,Singapore,59,6.44
8.219.173.198,443,true,SIN,Asia Pacific,Singapore,70,6.44
8.219.188.167,443,true,SIN,Asia Pacific,Singapore,61,6.39
8.219.219.204,443,true,SIN,Asia Pacific,Singapore,71,6.39
8.222.159.211,443,true,SIN,Asia Pacific,Singapore,72,6.34
8.222.180.155,443,true,SIN,Asia Pacific,Singapore,68,6.33
8.219.237.224,443,true,SIN,Asia Pacific,Singapore,76,6.32
8.222.162.20,443,true,SIN,Asia Pacific,Singapore,68,6.27
8.222.183.32,443,true,NRT,Asia Pacific,Tokyo,63,6.26
8.219.202.133,443,true,SIN,Asia Pacific,Singapore,67,6.23
131.186.17.205,443,true,ICN,Asia Pacific,Seoul,68,6.16
8.219.199.208,443,true,SIN,Asia Pacific,Singapore,61,6.15
8.219.172.60,443,true,SIN,Asia Pacific,Singapore,71,6.10
8.219.231.131,443,true,SIN,Asia Pacific,Singapore,65,6.10
47.245.117.250,443,true,SIN,Asia Pacific,Singapore,63,6.07
8.219.154.243,443,true,SIN,Asia Pacific,Singapore,62,6.06
8.222.171.112,443,true,SIN,Asia Pacific,Singapore,70,6.06
8.222.138.157,443,true,SIN,Asia Pacific,Singapore,70,6.06
8.219.244.61,443,true,SIN,Asia Pacific,Singapore,62,6.06
8.219.171.34,443,true,SIN,Asia Pacific,Singapore,65,6.05
8.222.184.73,443,true,SIN,Asia Pacific,Singapore,65,6.04
8.219.140.150,443,true,SIN,Asia Pacific,Singapore,72,6.02
47.236.106.200,443,true,SIN,Asia Pacific,Singapore,68,5.94
8.219.240.216,443,true,SIN,Asia Pacific,Singapore,69,5.89
8.219.180.224,443,true,SIN,Asia Pacific,Singapore,62,5.89
8.219.190.224,443,true,SIN,Asia Pacific,Singapore,69,5.87
8.219.240.212,443,true,SIN,Asia Pacific,Singapore,77,5.85
8.219.254.109,443,true,SIN,Asia Pacific,Singapore,63,5.85
8.219.156.209,443,true,SIN,Asia Pacific,Singapore,69,5.84
8.219.240.6,443,true,SIN,Asia Pacific,Singapore,69,5.78
8.219.210.132,443,true,SIN,Asia Pacific,Singapore,67,5.76
8.222.191.57,443,true,SIN,Asia Pacific,Singapore,64,5.76
47.236.4.211,443,true,SIN,Asia Pacific,Singapore,65,5.73
8.222.134.153,443,true,SIN,Asia Pacific,Singapore,67,5.71
8.219.193.106,443,true,SIN,Asia Pacific,Singapore,69,5.69
8.219.156.195,443,true,SIN,Asia Pacific,Singapore,64,5.66
8.219.238.190,443,true,SIN,Asia Pacific,Singapore,64,5.64
8.222.188.251,443,true,SIN,Asia Pacific,Singapore,70,5.59
8.219.162.141,443,true,SIN,Asia Pacific,Singapore,65,5.59
47.236.4.205,443,true,SIN,Asia Pacific,Singapore,72,5.58
8.219.140.63,443,true,SIN,Asia Pacific,Singapore,66,5.57
8.218.208.194,443,true,HKG,Asia Pacific,Hong Kong,29,5.56
8.222.188.252,443,true,SIN,Asia Pacific,Singapore,71,5.51
8.219.209.248,443,true,SIN,Asia Pacific,Singapore,69,5.50
8.219.134.205,443,true,SIN,Asia Pacific,Singapore,72,5.48
8.222.160.1,443,true,SIN,Asia Pacific,Singapore,66,5.47
8.222.156.23,443,true,SIN,Asia Pacific,Singapore,62,5.46
192.243.127.102,443,true,KIX,Asia Pacific,Osaka,43,5.45
8.219.191.116,443,true,SIN,Asia Pacific,Singapore,66,5.41
8.219.138.100,443,true,SIN,Asia Pacific,Singapore,62,5.36
8.219.164.45,443,true,SIN,Asia Pacific,Singapore,67,5.33
8.222.142.103,443,true,SIN,Asia Pacific,Singapore,66,5.31
8.219.170.57,443,true,SIN,Asia Pacific,Singapore,71,5.28
38.207.160.227,443,true,HKG,Asia Pacific,Hong Kong,188,5.24
8.219.181.200,443,true,SIN,Asia Pacific,Singapore,70,5.16
8.219.142.96,443,true,SIN,Asia Pacific,Singapore,59,5.15
8.222.174.12,443,true,SIN,Asia Pacific,Singapore,72,5.15
158.178.226.217,443,true,SIN,Asia Pacific,Singapore,248,5.14
8.219.134.133,443,true,SIN,Asia Pacific,Singapore,74,5.06
8.219.181.162,443,true,SIN,Asia Pacific,Singapore,68,5.04
140.245.100.8,443,true,SIN,Asia Pacific,Singapore,260,5.02
8.219.172.35,443,true,SIN,Asia Pacific,Singapore,68,5.02
8.219.146.113,443,true,SIN,Asia Pacific,Singapore,65,4.95
8.219.142.36,443,true,SIN,Asia Pacific,Singapore,71,4.92
8.219.143.58,443,true,SIN,Asia Pacific,Singapore,67,4.91
193.122.101.195,443,true,ICN,Asia Pacific,Seoul,65,4.90
8.219.148.79,443,true,SIN,Asia Pacific,Singapore,61,4.88
8.219.250.17,443,true,SIN,Asia Pacific,Singapore,77,4.79
8.219.165.229,443,true,SIN,Asia Pacific,Singapore,67,4.69
8.219.142.180,443,true,SIN,Asia Pacific,Singapore,61,4.67
64.110.72.235,443,true,ICN,Asia Pacific,Seoul,87,4.61
47.245.101.142,443,true,SIN,Asia Pacific,Singapore,78,4.57
8.219.166.152,443,true,SIN,Asia Pacific,Singapore,70,4.35
47.245.102.24,443,true,SIN,Asia Pacific,Singapore,73,4.24
8.219.131.111,443,true,SIN,Asia Pacific,Singapore,76,4.07
217.142.150.8,443,true,ICN,Asia Pacific,Seoul,83,3.68
185.155.235.239,443,true,HKG,Asia Pacific,Hong Kong,136,3.61
8.219.133.145,443,true,SIN,Asia Pacific,Singapore,71,3.21
132.145.116.185,443,true,NRT,Asia Pacific,Tokyo,176,3.09
157.254.252.198,443,true,NRT,Asia Pacific,Tokyo,39,3.06
150.230.196.248,443,true,NRT,Asia Pacific,Tokyo,179,2.99
193.123.226.165,443,true,ICN,Asia Pacific,Seoul,66,2.96
140.245.71.137,443,true,ICN,Asia Pacific,Seoul,216,2.88
150.230.250.93,443,true,ICN,Asia Pacific,Seoul,204,2.84
144.24.85.160,443,true,ICN,Asia Pacific,Seoul,212,2.79
64.110.104.30,443,true,KIX,Asia Pacific,Osaka,201,2.76
129.154.63.100,443,true,ICN,Asia Pacific,Seoul,229,2.59
152.69.232.95,443,true,ICN,Asia Pacific,Seoul,200,2.58
152.69.234.79,443,true,ICN,Asia Pacific,Seoul,212,2.56
193.122.113.105,443,true,SIN,Asia Pacific,Singapore,261,2.56
140.245.66.31,443,true,ICN,Asia Pacific,Seoul,229,2.55
158.180.92.249,443,true,ICN,Asia Pacific,Seoul,209,2.54
146.56.101.141,443,true,ICN,Asia Pacific,Seoul,216,2.54
158.101.151.41,443,true,NRT,Asia Pacific,Tokyo,177,2.49
129.150.35.178,443,true,SIN,Asia Pacific,Singapore,1140,2.47
129.154.60.48,443,true,ICN,Asia Pacific,Seoul,220,2.45
129.154.59.157,443,true,ICN,Asia Pacific,Seoul,208,2.43
193.123.231.237,443,true,SIN,Asia Pacific,Singapore,257,2.39
140.245.79.10,443,true,ICN,Asia Pacific,Seoul,224,2.38
129.154.50.220,443,true,ICN,Asia Pacific,Seoul,206,2.37
152.67.223.118,443,true,ICN,Asia Pacific,Seoul,220,2.35
144.24.95.201,443,true,ICN,Asia Pacific,Seoul,202,2.34
193.122.110.139,443,true,SIN,Asia Pacific,Singapore,269,2.33
138.3.211.13,443,true,SIN,Asia Pacific,Singapore,245,2.31
130.162.130.192,443,true,SIN,Asia Pacific,Singapore,269,2.28
140.245.69.64,443,true,SIN,Asia Pacific,Singapore,251,2.27
144.24.92.134,443,true,ICN,Asia Pacific,Seoul,205,2.26
146.56.99.170,443,true,ICN,Asia Pacific,Seoul,221,2.24
130.162.150.104,443,true,SIN,Asia Pacific,Singapore,258,2.23
144.24.92.30,443,true,SIN,Asia Pacific,Singapore,267,2.21
130.162.131.106,443,true,SIN,Asia Pacific,Singapore,248,2.18
140.227.233.71,443,true,NRT,Asia Pacific,Tokyo,177,2.17
138.2.124.108,443,true,SIN,Asia Pacific,Singapore,270,2.17
158.180.81.229,443,true,ICN,Asia Pacific,Seoul,206,2.16
217.142.131.54,443,true,SIN,Asia Pacific,Singapore,269,2.14
130.162.141.143,443,true,SIN,Asia Pacific,Singapore,257,2.14
140.245.68.145,443,true,SIN,Asia Pacific,Singapore,256,2.14
158.180.65.144,443,true,SIN,Asia Pacific,Singapore,259,2.12
140.245.69.32,443,true,ICN,Asia Pacific,Seoul,215,2.11
138.3.220.116,443,true,SIN,Asia Pacific,Singapore,263,2.11
146.56.160.244,443,true,SIN,Asia Pacific,Singapore,249,2.08
138.2.123.118,443,true,SIN,Asia Pacific,Singapore,257,2.06
158.180.65.150,443,true,SIN,Asia Pacific,Singapore,259,2.06
144.24.65.251,443,true,ICN,Asia Pacific,Seoul,213,2.05
152.69.225.239,443,true,ICN,Asia Pacific,Seoul,205,2.05
146.56.190.174,443,true,SIN,Asia Pacific,Singapore,253,2.04
131.186.17.45,443,true,SIN,Asia Pacific,Singapore,251,1.97
129.150.41.190,443,true,SIN,Asia Pacific,Singapore,100,1.95
141.164.51.185,443,true,ICN,Asia Pacific,Seoul,230,1.94
152.67.203.34,443,true,ICN,Asia Pacific,Seoul,220,1.94
140.245.75.112,443,true,SIN,Asia Pacific,Singapore,260,1.93
144.24.89.150,443,true,SIN,Asia Pacific,Singapore,1289,1.92
152.67.200.2,443,true,SIN,Asia Pacific,Singapore,271,1.91
140.238.60.225,443,true,NRT,Asia Pacific,Tokyo,176,1.91
193.123.244.243,443,true,SIN,Asia Pacific,Singapore,257,1.90
144.24.90.107,443,true,ICN,Asia Pacific,Seoul,201,1.89
130.162.158.214,443,true,SIN,Asia Pacific,Singapore,268,1.88
130.162.154.156,443,true,SIN,Asia Pacific,Singapore,254,1.88
131.186.61.189,443,true,SIN,Asia Pacific,Singapore,257,1.86
193.123.226.106,443,true,ICN,Asia Pacific,Seoul,68,1.85
152.70.240.245,443,true,SIN,Asia Pacific,Singapore,256,1.84
138.2.84.22,443,true,SIN,Asia Pacific,Singapore,113,1.83
150.230.254.37,443,true,SIN,Asia Pacific,Singapore,261,1.83
193.122.116.145,443,true,SIN,Asia Pacific,Singapore,255,1.82
131.186.32.36,443,true,SIN,Asia Pacific,Singapore,249,1.82
193.123.241.249,443,true,SIN,Asia Pacific,Singapore,267,1.82
158.180.86.191,443,true,ICN,Asia Pacific,Seoul,218,1.81
131.186.37.26,443,true,SIN,Asia Pacific,Singapore,245,1.80
146.56.108.1,443,true,ICN,Asia Pacific,Seoul,222,1.80
144.24.87.163,443,true,SIN,Asia Pacific,Singapore,261,1.79
130.162.146.195,443,true,SIN,Asia Pacific,Singapore,268,1.79
144.24.87.250,443,true,SIN,Asia Pacific,Singapore,275,1.78
158.180.69.137,443,true,SIN,Asia Pacific,Singapore,263,1.77
155.248.160.59,443,true,SIN,Asia Pacific,Singapore,244,1.76
193.123.228.1,443,true,SIN,Asia Pacific,Singapore,258,1.74
138.2.123.70,443,true,ICN,Asia Pacific,Seoul,211,1.73
155.248.172.39,443,true,SIN,Asia Pacific,Singapore,259,1.73
131.186.19.208,443,true,SIN,Asia Pacific,Singapore,257,1.72
146.56.129.211,443,true,SIN,Asia Pacific,Singapore,259,1.72
152.67.222.250,443,true,ICN,Asia Pacific,Seoul,203,1.70
47.239.14.220,443,true,HKG,Asia Pacific,Hong Kong,28,1.70
138.2.124.68,443,true,SIN,Asia Pacific,Singapore,253,1.65
158.180.83.190,443,true,SIN,Asia Pacific,Singapore,262,1.63
150.230.211.200,443,true,SIN,Asia Pacific,Singapore,260,1.62
138.2.114.196,443,true,ICN,Asia Pacific,Seoul,211,1.61
144.24.85.141,443,true,SIN,Asia Pacific,Singapore,276,1.61
138.2.117.135,443,true,SIN,Asia Pacific,Singapore,261,1.60
146.56.165.154,443,true,SIN,Asia Pacific,Singapore,248,1.60
130.162.135.235,443,true,SIN,Asia Pacific,Singapore,263,1.60
158.180.88.204,443,true,SIN,Asia Pacific,Singapore,258,1.60
138.2.121.120,443,true,SIN,Asia Pacific,Singapore,254,1.59
129.154.51.218,443,true,SIN,Asia Pacific,Singapore,264,1.59
130.162.159.189,443,true,SIN,Asia Pacific,Singapore,1260,1.59
138.2.119.103,443,true,SIN,Asia Pacific,Singapore,255,1.57
8.222.133.242,443,true,SIN,Asia Pacific,Singapore,69,1.57
131.186.29.223,443,true,SIN,Asia Pacific,Singapore,267,1.56
146.56.36.49,443,true,SIN,Asia Pacific,Singapore,262,1.56
131.186.63.150,443,true,SIN,Asia Pacific,Singapore,259,1.53
158.180.88.127,443,true,SIN,Asia Pacific,Singapore,262,1.53
193.122.98.201,443,true,SIN,Asia Pacific,Singapore,271,1.52
168.138.220.26,443,true,SIN,Asia Pacific,Singapore,259,1.52
152.69.224.39,443,true,SIN,Asia Pacific,Singapore,259,1.49
193.122.118.217,443,true,SIN,Asia Pacific,Singapore,270,1.49
138.2.122.15,443,true,SIN,Asia Pacific,Singapore,271,1.48
158.180.70.22,443,true,SIN,Asia Pacific,Singapore,257,1.47
64.110.71.19,443,true,SIN,Asia Pacific,Singapore,284,1.46
155.248.160.224,443,true,SIN,Asia Pacific,Singapore,257,1.44
152.69.233.38,443,true,SIN,Asia Pacific,Singapore,261,1.41
158.180.76.232,443,true,ICN,Asia Pacific,Seoul,219,1.40
130.162.157.188,443,true,SIN,Asia Pacific,Singapore,261,1.39
193.122.103.255,443,true,SIN,Asia Pacific,Singapore,252,1.37
23.26.217.213,443,true,HKG,Asia Pacific,Hong Kong,323,1.36
158.180.86.18,443,true,SIN,Asia Pacific,Singapore,274,1.34
158.180.78.65,443,true,SIN,Asia Pacific,Singapore,271,1.33
54.199.222.232,443,true,NRT,Asia Pacific,Tokyo,42,1.26
54.255.206.197,443,true,SIN,Asia Pacific,Singapore,71,1.24
158.180.76.159,443,true,ICN,Asia Pacific,Seoul,222,1.20
64.110.77.29,443,true,SIN,Asia Pacific,Singapore,283,1.17
146.56.37.243,443,true,ICN,Asia Pacific,Seoul,68,1.17
158.180.92.104,443,true,SIN,Asia Pacific,Singapore,272,1.15
138.2.127.168,443,true,SIN,Asia Pacific,Singapore,275,1.14
152.67.215.83,443,true,SIN,Asia Pacific,Singapore,264,1.09
47.76.218.163,443,true,HKG,Asia Pacific,Hong Kong,34,1.04
47.76.198.150,443,true,HKG,Asia Pacific,Hong Kong,55,1.03
146.56.43.21,443,true,SIN,Asia Pacific,Singapore,252,0.96
152.67.222.207,443,true,SIN,Asia Pacific,Singapore,259,0.92
54.151.210.208,443,true,SIN,Asia Pacific,Singapore,64,0.90
8.219.241.41,443,true,SIN,Asia Pacific,Singapore,73,0.82
8.219.209.8,443,true,SIN,Asia Pacific,Singapore,65,0.72
203.9.150.104,443,true,HKG,Asia Pacific,Hong Kong,116,0.69
64.110.79.188,443,true,ICN,Asia Pacific,Seoul,85,0.68
202.182.115.102,443,true,NRT,Asia Pacific,Tokyo,86,0.68
8.222.163.12,443,true,SIN,Asia Pacific,Singapore,75,0.65
8.222.157.169,443,true,SIN,Asia Pacific,Singapore,62,0.65
38.47.101.229,443,true,HKG,Asia Pacific,Hong Kong,41,0.53
129.150.42.75,443,true,SIN,Asia Pacific,Singapore,109,0.52
217.142.243.226,443,true,KIX,Asia Pacific,Osaka,194,0.51
138.2.73.208,443,true,SIN,Asia Pacific,Singapore,111,0.50
158.180.65.145,443,true,ICN,Asia Pacific,Seoul,223,0.50
47.236.179.39,443,true,SIN,Asia Pacific,Singapore,70,0.49
8.222.165.42,443,true,SIN,Asia Pacific,Singapore,70,0.48
47.245.100.62,443,true,SIN,Asia Pacific,Singapore,69,0.46
144.24.73.232,443,true,ICN,Asia Pacific,Seoul,205,0.46
47.236.90.252,443,true,SIN,Asia Pacific,Singapore,68,0.46
8.222.163.46,443,true,SIN,Asia Pacific,Singapore,70,0.44
152.69.205.76,443,true,KIX,Asia Pacific,Osaka,198,0.43
146.56.186.106,443,true,ICN,Asia Pacific,Seoul,68,0.41
47.76.222.146,443,true,HKG,Asia Pacific,Hong Kong,29,0.40
138.3.210.218,443,true,NRT,Asia Pacific,Tokyo,179,0.39
144.24.78.162,443,true,ICN,Asia Pacific,Seoul,203,0.39
156.230.12.71,443,true,HKG,Asia Pacific,Hong Kong,147,0.34
168.138.46.67,443,true,KIX,Asia Pacific,Osaka,201,0.32
23.106.143.60,443,true,KIX,Asia Pacific,Osaka,46,0.30
217.142.236.93,443,true,KIX,Asia Pacific,Osaka,202,0.29
158.180.89.73,443,true,ICN,Asia Pacific,Seoul,208,0.24
23.106.143.60,443,true,KIX,Asia Pacific,Osaka,43,0.24
8.222.155.146,443,true,SIN,Asia Pacific,Singapore,63,0.23
34.142.173.223,443,true,SIN,Asia Pacific,Singapore,229,0.21
168.138.194.208,443,true,NRT,Asia Pacific,Tokyo,174,0.19
18.183.125.149,443,true,NRT,Asia Pacific,Tokyo,37,0.19
146.56.148.64,443,true,ICN,Asia Pacific,Seoul,70,0.18
168.138.222.208,443,true,NRT,Asia Pacific,Tokyo,188,0.17
152.69.228.105,443,true,ICN,Asia Pacific,Seoul,214,0.17
47.236.112.49,443,true,SIN,Asia Pacific,Singapore,62,0.17
131.186.59.85,443,true,NRT,Asia Pacific,Tokyo,193,0.16
146.56.188.240,443,true,ICN,Asia Pacific,Seoul,67,0.16
152.70.244.200,443,true,ICN,Asia Pacific,Seoul,66,0.15
132.226.236.214,443,true,ICN,Asia Pacific,Seoul,71,0.13
193.123.244.59,443,true,ICN,Asia Pacific,Seoul,69,0.13
150.230.203.70,443,true,NRT,Asia Pacific,Tokyo,176,0.13
168.138.183.82,443,true,SIN,Asia Pacific,Singapore,249,0.11
131.186.33.179,443,true,NRT,Asia Pacific,Tokyo,178,0.11
132.226.236.37,443,true,ICN,Asia Pacific,Seoul,66,0.10
18.183.250.242,443,true,NRT,Asia Pacific,Tokyo,66,0.10
150.230.58.195,443,true,KIX,Asia Pacific,Osaka,175,0.09
158.101.142.120,443,true,NRT,Asia Pacific,Tokyo,184,0.09
47.76.190.53,443,true,HKG,Asia Pacific,Hong Kong,33,0.09
8.222.165.104,443,true,SIN,Asia Pacific,Singapore,69,0.08
138.2.93.229,443,true,SIN,Asia Pacific,Singapore,99,0.08
141.98.198.197,443,true,NRT,Asia Pacific,Tokyo,42,0.08
152.69.206.199,443,true,KIX,Asia Pacific,Osaka,206,0.08
47.76.136.11,443,true,HKG,Asia Pacific,Hong Kong,33,0.07
47.76.182.87,443,true,HKG,Asia Pacific,Hong Kong,37,0.07
47.83.245.101,443,true,HKG,Asia Pacific,Hong Kong,37,0.06
206.237.8.182,443,true,HKG,Asia Pacific,Hong Kong,93,0.05
138.2.112.184,443,true,ICN,Asia Pacific,Seoul,221,0.05
38.47.102.135,443,true,HKG,Asia Pacific,Hong Kong,40,0.05
8.219.128.161,443,true,ICN,Asia Pacific,Seoul,65,0.05
206.237.0.244,443,true,HKG,Asia Pacific,Hong Kong,143,0.05
129.150.48.166,443,true,SIN,Asia Pacific,Singapore,260,0.04
47.236.182.155,443,true,SIN,Asia Pacific,Singapore,64,0.04
38.47.111.149,443,true,KIX,Asia Pacific,Osaka,65,0.04
8.219.172.44,443,true,SIN,Asia Pacific,Singapore,68,0.04
202.182.112.201,443,true,NRT,Asia Pacific,Tokyo,88,0.04
43.156.238.115,443,true,SIN,Asia Pacific,Singapore,67,0.04
131.186.33.175,443,true,NRT,Asia Pacific,Tokyo,176,0.04
146.56.131.80,443,true,ICN,Asia Pacific,Seoul,66,0.04
130.162.152.26,443,true,ICN,Asia Pacific,Seoul,1094,0.04
54.254.120.7,443,true,SIN,Asia Pacific,Singapore,63,0.03
47.236.122.29,443,true,SIN,Asia Pacific,Singapore,59,0.03
146.56.42.33,443,true,ICN,Asia Pacific,Seoul,69,0.03
129.154.61.100,443,true,ICN,Asia Pacific,Seoul,228,0.03
8.219.211.168,443,true,SIN,Asia Pacific,Singapore,57,0.03
47.245.103.200,443,true,SIN,Asia Pacific,Singapore,67,0.03
47.236.188.121,443,true,SIN,Asia Pacific,Singapore,70,0.03
47.236.168.151,443,true,SIN,Asia Pacific,Singapore,67,0.03
47.236.206.73,443,true,SIN,Asia Pacific,Singapore,62,0.03
8.219.195.23,443,true,SIN,Asia Pacific,Singapore,74,0.03
168.138.192.227,443,true,NRT,Asia Pacific,Tokyo,183,0.03
47.236.152.85,443,true,SIN,Asia Pacific,Singapore,65,0.03
8.219.159.91,443,true,SIN,Asia Pacific,Singapore,71,0.03
8.219.132.230,443,true,SIN,Asia Pacific,Singapore,73,0.03
47.245.112.172,443,true,SIN,Asia Pacific,Singapore,68,0.03
129.150.34.168,443,true,SIN,Asia Pacific,Singapore,111,0.03
47.236.194.255,443,true,SIN,Asia Pacific,Singapore,71,0.03
144.24.67.106,443,true,ICN,Asia Pacific,Seoul,212,0.03
152.67.197.83,443,true,ICN,Asia Pacific,Seoul,204,0.03
168.138.163.191,443,true,SIN,Asia Pacific,Singapore,112,0.03
47.236.170.96,443,true,SIN,Asia Pacific,Singapore,68,0.02
146.56.109.143,443,true,ICN,Asia Pacific,Seoul,221,0.02
152.67.211.136,443,true,ICN,Asia Pacific,Seoul,211,0.02
206.237.10.57,443,true,HKG,Asia Pacific,Hong Kong,142,0.02
38.47.124.75,443,true,NRT,Asia Pacific,Tokyo,40,0.02
8.218.204.104,443,true,HKG,Asia Pacific,Hong Kong,36,0.02
152.70.246.244,443,true,ICN,Asia Pacific,Seoul,69,0.02
158.180.76.83,443,true,ICN,Asia Pacific,Seoul,234,0.02
129.154.48.245,443,true,ICN,Asia Pacific,Seoul,234,0.02
138.2.93.63,443,true,SIN,Asia Pacific,Singapore,103,0.02
138.2.81.210,443,true,SIN,Asia Pacific,Singapore,248,0.02
158.101.146.229,443,true,NRT,Asia Pacific,Tokyo,193,0.02
129.154.50.148,443,true,ICN,Asia Pacific,Seoul,208,0.02
131.186.61.85,443,true,NRT,Asia Pacific,Tokyo,192,0.02
168.138.44.186,443,true,KIX,Asia Pacific,Osaka,172,0.02
152.67.196.11,443,true,ICN,Asia Pacific,Seoul,209,0.02
130.162.131.97,443,true,ICN,Asia Pacific,Seoul,71,0.02
138.2.69.131,443,true,SIN,Asia Pacific,Singapore,108,0.02
158.178.230.79,443,true,SIN,Asia Pacific,Singapore,116,0.02
38.47.121.110,443,true,NRT,Asia Pacific,Tokyo,69,0.02
138.2.122.207,443,true,ICN,Asia Pacific,Seoul,230,0.02
8.219.230.102,443,true,SIN,Asia Pacific,Singapore,65,0.01
138.2.80.49,443,true,SIN,Asia Pacific,Singapore,126,0.01
131.186.45.80,443,true,NRT,Asia Pacific,Tokyo,172,0.01
146.56.148.5,443,true,ICN,Asia Pacific,Seoul,72,0.01
8.222.170.244,443,true,SIN,Asia Pacific,Singapore,64,0.01
152.69.227.165,443,true,ICN,Asia Pacific,Seoul,209,0.01
168.138.47.86,443,true,KIX,Asia Pacific,Osaka,176,0.01
152.67.196.37,443,true,ICN,Asia Pacific,Seoul,218,0.01
15.168.39.183,443,true,KIX,Asia Pacific,Osaka,68,0.01
152.67.218.150,443,true,ICN,Asia Pacific,Seoul,215,0.01
168.138.197.97,443,true,NRT,Asia Pacific,Tokyo,190,0.01
47.239.43.250,443,true,HKG,Asia Pacific,Hong Kong,34,0.01
47.76.166.145,443,true,HKG,Asia Pacific,Hong Kong,34,0.01
